model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,C,Median,NAM,2032,4.705247961443756
REMIND-MAgPIE,C,Median,NAM,2033,4.391699937497231
REMIND-MAgPIE,C,Median,NAM,2034,4.078151913550706
REMIND-MAgPIE,C,Median,NAM,2035,3.7646038896041816
REMIND-MAgPIE,C,Median,NAM,2036,3.451055865657657
REMIND-MAgPIE,C,Median,NAM,2037,3.137507841711132
REMIND-MAgPIE,C,Median,NAM,2038,2.823959817764607
REMIND-MAgPIE,C,Median,NAM,2039,2.5104117938180823
REMIND-MAgPIE,C,Median,NAM,2040,2.1968637698715576
REMIND-MAgPIE,C,Median,NAM,2041,1.86775024141804
REMIND-MAgPIE,C,Median,NAM,2042,1.5386367129645224
REMIND-MAgPIE,C,Median,NAM,2043,1.209523184511005
REMIND-MAgPIE,C,Median,NAM,2044,0.8804096560574872
REMIND-MAgPIE,C,Median,NAM,2045,0.5512961276039698
REMIND-MAgPIE,C,Median,NAM,2046,0.22218259915045224
REMIND-MAgPIE,C,Median,NAM,2047,-0.10693092930306536
REMIND-MAgPIE,C,Median,NAM,2048,-0.43604445775658274
REMIND-MAgPIE,C,Median,NAM,2049,-0.7651579862101006
REMIND-MAgPIE,C,Median,NAM,2050,-1.094271514663618
REMIND-MAgPIE,C,Median,NAM,2051,-1.0841349338362842
REMIND-MAgPIE,C,Median,NAM,2052,-1.0739983530089505
REMIND-MAgPIE,C,Median,NAM,2053,-1.0638617721816168
REMIND-MAgPIE,C,Median,NAM,2054,-1.053725191354283
REMIND-MAgPIE,C,Median,NAM,2055,-1.0435886105269494
REMIND-MAgPIE,C,Median,NAM,2056,-1.0334520296996155
REMIND-MAgPIE,C,Median,NAM,2057,-1.0233154488722818
REMIND-MAgPIE,C,Median,NAM,2058,-1.013178868044948
REMIND-MAgPIE,C,Median,NAM,2059,-1.0030422872176143
REMIND-MAgPIE,C,Median,NAM,2060,-0.9929057063902805
REMIND-MAgPIE,C,Median,NAM,2061,-0.986860188726401
REMIND-MAgPIE,C,Median,NAM,2062,-0.9808146710625215
REMIND-MAgPIE,C,Median,NAM,2063,-0.9747691533986419
REMIND-MAgPIE,C,Median,NAM,2064,-0.9687236357347624
REMIND-MAgPIE,C,Median,NAM,2065,-0.9626781180708829
REMIND-MAgPIE,C,Median,NAM,2066,-0.9566326004070034
REMIND-MAgPIE,C,Median,NAM,2067,-0.9505870827431239
REMIND-MAgPIE,C,Median,NAM,2068,-0.9445415650792442
REMIND-MAgPIE,C,Median,NAM,2069,-0.9384960474153647
REMIND-MAgPIE,C,Median,NAM,2070,-0.9324505297514852
REMIND-MAgPIE,C,Median,NAM,2071,-0.9269445062056714
REMIND-MAgPIE,C,Median,NAM,2072,-0.9214384826598575
REMIND-MAgPIE,C,Median,NAM,2073,-0.9159324591140436
REMIND-MAgPIE,C,Median,NAM,2074,-0.9104264355682298
REMIND-MAgPIE,C,Median,NAM,2075,-0.9049204120224159
REMIND-MAgPIE,C,Median,NAM,2076,-0.8994143884766022
REMIND-MAgPIE,C,Median,NAM,2077,-0.8939083649307883
REMIND-MAgPIE,C,Median,NAM,2078,-0.8884023413849744
REMIND-MAgPIE,C,Median,NAM,2079,-0.8828963178391606
REMIND-MAgPIE,C,Median,NAM,2080,-0.8773902942933467
REMIND-MAgPIE,C,Median,NAM,2081,-0.8696323654271108
REMIND-MAgPIE,C,Median,NAM,2082,-0.8618744365608747
REMIND-MAgPIE,C,Median,NAM,2083,-0.8541165076946386
REMIND-MAgPIE,C,Median,NAM,2084,-0.8463585788284027
REMIND-MAgPIE,C,Median,NAM,2085,-0.8386006499621668
REMIND-MAgPIE,C,Median,NAM,2086,-0.8308427210959307
REMIND-MAgPIE,C,Median,NAM,2087,-0.8230847922296947
REMIND-MAgPIE,C,Median,NAM,2088,-0.8153268633634587
REMIND-MAgPIE,C,Median,NAM,2089,-0.8075689344972228
REMIND-MAgPIE,C,Median,NAM,2090,-0.7998110056309867
REMIND-MAgPIE,C,Median,NAM,2091,-0.7931159159802077
REMIND-MAgPIE,C,Median,NAM,2092,-0.7864208263294287
REMIND-MAgPIE,C,Median,NAM,2093,-0.7797257366786495
REMIND-MAgPIE,C,Median,NAM,2094,-0.7730306470278705
REMIND-MAgPIE,C,Median,NAM,2095,-0.7663355573770915
REMIND-MAgPIE,C,Median,NAM,2096,-0.7596404677263124
REMIND-MAgPIE,C,Median,NAM,2097,-0.7529453780755334
REMIND-MAgPIE,C,Median,NAM,2098,-0.7462502884247543
REMIND-MAgPIE,C,Median,NAM,2099,-0.7395551987739752
REMIND-MAgPIE,C,Median,NAM,2100,-0.7328601091231962
REMIND-MAgPIE,C,Min,NAM,1990,5.579460302000001
REMIND-MAgPIE,C,Min,NAM,1991,5.513116320000001
REMIND-MAgPIE,C,Min,NAM,1992,5.638240338999999
REMIND-MAgPIE,C,Min,NAM,1993,5.737404979
REMIND-MAgPIE,C,Min,NAM,1994,5.843312287999999
REMIND-MAgPIE,C,Min,NAM,1995,5.917085393000001
REMIND-MAgPIE,C,Min,NAM,1996,6.1211794159999995
REMIND-MAgPIE,C,Min,NAM,1997,6.210719801000001
REMIND-MAgPIE,C,Min,NAM,1998,6.263556823000001
REMIND-MAgPIE,C,Min,NAM,1999,6.348399913
REMIND-MAgPIE,C,Min,NAM,2000,6.577232028999999
REMIND-MAgPIE,C,Min,NAM,2001,6.4668869749999995
REMIND-MAgPIE,C,Min,NAM,2002,6.510681980999999
REMIND-MAgPIE,C,Min,NAM,2003,6.5915726349999995
REMIND-MAgPIE,C,Min,NAM,2004,6.692344006000001
REMIND-MAgPIE,C,Min,NAM,2005,6.706946916000001
REMIND-MAgPIE,C,Min,NAM,2006,6.6212707239999995
REMIND-MAgPIE,C,Min,NAM,2007,6.723878014
REMIND-MAgPIE,C,Min,NAM,2008,6.491927122
REMIND-MAgPIE,C,Min,NAM,2009,6.024865392000001
REMIND-MAgPIE,C,Min,NAM,2010,6.235777348
REMIND-MAgPIE,C,Min,NAM,2011,6.1113700799999995
REMIND-MAgPIE,C,Min,NAM,2012,5.909867708
REMIND-MAgPIE,C,Min,NAM,2013,6.04969628
REMIND-MAgPIE,C,Min,NAM,2014,6.095034084000001
REMIND-MAgPIE,C,Min,NAM,2015,5.947153456000001
REMIND-MAgPIE,C,Min,NAM,2016,5.810621901999999
REMIND-MAgPIE,C,Min,NAM,2017,5.778814237
REMIND-MAgPIE,C,Min,NAM,2018,5.954863638
REMIND-MAgPIE,C,Min,NAM,2019,5.840732792
REMIND-MAgPIE,C,Min,NAM,2020,5.237473327999999
REMIND-MAgPIE,C,Min,NAM,2021,5.569386556
REMIND-MAgPIE,C,Min,NAM,2022,5.605247723
REMIND-MAgPIE,C,Min,NAM,2023,5.5104678171984975
REMIND-MAgPIE,C,Min,NAM,2024,5.415687911396996
REMIND-MAgPIE,C,Min,NAM,2025,5.320908005595495
REMIND-MAgPIE,C,Min,NAM,2026,5.226128099793993
REMIND-MAgPIE,C,Min,NAM,2027,5.1313481939924905
REMIND-MAgPIE,C,Min,NAM,2028,5.036568288190989
REMIND-MAgPIE,C,Min,NAM,2029,4.941788382389488
REMIND-MAgPIE,C,Min,NAM,2030,4.847008476587986
REMIND-MAgPIE,C,Min,NAM,2031,4.5188754958738455
REMIND-MAgPIE,C,Min,NAM,2032,4.190742515159705
REMIND-MAgPIE,C,Min,NAM,2033,3.8626095344455655
REMIND-MAgPIE,C,Min,NAM,2034,3.5344765537314258
REMIND-MAgPIE,C,Min,NAM,2035,3.2063435730172856
REMIND-MAgPIE,C,Min,NAM,2036,2.8782105923031454
REMIND-MAgPIE,C,Min,NAM,2037,2.5500776115890056
REMIND-MAgPIE,C,Min,NAM,2038,2.2219446308748654
REMIND-MAgPIE,C,Min,NAM,2039,1.8938116501607252
REMIND-MAgPIE,C,Min,NAM,2040,1.5656786694465852
REMIND-MAgPIE,C,Min,NAM,2041,1.2700258771270994
REMIND-MAgPIE,C,Min,NAM,2042,0.9743730848076133
REMIND-MAgPIE,C,Min,NAM,2043,0.6787202924881275
REMIND-MAgPIE,C,Min,NAM,2044,0.38306750016864144
REMIND-MAgPIE,C,Min,NAM,2045,0.08741470784915566
REMIND-MAgPIE,C,Min,NAM,2046,-0.20823808447033026
REMIND-MAgPIE,C,Min,NAM,2047,-0.5038908767898163
REMIND-MAgPIE,C,Min,NAM,2048,-0.7995436691093021
REMIND-MAgPIE,C,Min,NAM,2049,-1.0951964614287881
REMIND-MAgPIE,C,Min,NAM,2050,-1.390849253748274
REMIND-MAgPIE,C,Min,NAM,2051,-1.371402917622543
REMIND-MAgPIE,C,Min,NAM,2052,-1.351956581496812
REMIND-MAgPIE,C,Min,NAM,2053,-1.332510245371081
REMIND-MAgPIE,C,Min,NAM,2054,-1.31306390924535
REMIND-MAgPIE,C,Min,NAM,2055,-1.293617573119619
REMIND-MAgPIE,C,Min,NAM,2056,-1.2741712369938878
REMIND-MAgPIE,C,Min,NAM,2057,-1.254724900868157
REMIND-MAgPIE,C,Min,NAM,2058,-1.2352785647424258
REMIND-MAgPIE,C,Min,NAM,2059,-1.2158322286166947
REMIND-MAgPIE,C,Min,NAM,2060,-1.1963858924909636
REMIND-MAgPIE,C,Min,NAM,2061,-1.183616961322651
REMIND-MAgPIE,C,Min,NAM,2062,-1.1708480301543385
REMIND-MAgPIE,C,Min,NAM,2063,-1.1580790989860257
REMIND-MAgPIE,C,Min,NAM,2064,-1.145310167817713
REMIND-MAgPIE,C,Min,NAM,2065,-1.1325412366494005
REMIND-MAgPIE,C,Min,NAM,2066,-1.119772305481088
REMIND-MAgPIE,C,Min,NAM,2067,-1.1070033743127754
REMIND-MAgPIE,C,Min,NAM,2068,-1.0942344431444626
REMIND-MAgPIE,C,Min,NAM,2069,-1.08146551197615
REMIND-MAgPIE,C,Min,NAM,2070,-1.0686965808078375
REMIND-MAgPIE,C,Min,NAM,2071,-1.056168169251641
REMIND-MAgPIE,C,Min,NAM,2072,-1.0436397576954441
REMIND-MAgPIE,C,Min,NAM,2073,-1.0311113461392476
REMIND-MAgPIE,C,Min,NAM,2074,-1.018582934583051
REMIND-MAgPIE,C,Min,NAM,2075,-1.0060545230268543
REMIND-MAgPIE,C,Min,NAM,2076,-0.9935261114706577
REMIND-MAgPIE,C,Min,NAM,2077,-0.9809976999144611
REMIND-MAgPIE,C,Min,NAM,2078,-0.9684692883582644
REMIND-MAgPIE,C,Min,NAM,2079,-0.9559408768020679
REMIND-MAgPIE,C,Min,NAM,2080,-0.9434124652458712
REMIND-MAgPIE,C,Min,NAM,2081,-0.930618421050035
REMIND-MAgPIE,C,Min,NAM,2082,-0.9178243768541987
REMIND-MAgPIE,C,Min,NAM,2083,-0.9050303326583624
REMIND-MAgPIE,C,Min,NAM,2084,-0.8922362884625262
REMIND-MAgPIE,C,Min,NAM,2085,-0.87944224426669
REMIND-MAgPIE,C,Min,NAM,2086,-0.8666482000708537
REMIND-MAgPIE,C,Min,NAM,2087,-0.8538541558750175
REMIND-MAgPIE,C,Min,NAM,2088,-0.8410601116791813
REMIND-MAgPIE,C,Min,NAM,2089,-0.8282660674833451
REMIND-MAgPIE,C,Min,NAM,2090,-0.8154720232875088
REMIND-MAgPIE,C,Min,NAM,2091,-0.8077209447834303
REMIND-MAgPIE,C,Min,NAM,2092,-0.7999698662793517
REMIND-MAgPIE,C,Min,NAM,2093,-0.7922187877752733
REMIND-MAgPIE,C,Min,NAM,2094,-0.7844677092711948
REMIND-MAgPIE,C,Min,NAM,2095,-0.7767166307671163
REMIND-MAgPIE,C,Min,NAM,2096,-0.7689655522630378
REMIND-MAgPIE,C,Min,NAM,2097,-0.7612144737589592
REMIND-MAgPIE,C,Min,NAM,2098,-0.7534633952548808
REMIND-MAgPIE,C,Min,NAM,2099,-0.7457123167508023
REMIND-MAgPIE,C,Min,NAM,2100,-0.7379612382467238
REMIND-MAgPIE,E,Max,NAM,1990,5.579460302000001
REMIND-MAgPIE,E,Max,NAM,1991,5.513116320000001
REMIND-MAgPIE,E,Max,NAM,1992,5.638240338999999
REMIND-MAgPIE,E,Max,NAM,1993,5.737404979
REMIND-MAgPIE,E,Max,NAM,1994,5.843312287999999
REMIND-MAgPIE,E,Max,NAM,1995,5.917085393000001
REMIND-MAgPIE,E,Max,NAM,1996,6.1211794159999995
REMIND-MAgPIE,E,Max,NAM,1997,6.210719801000001
REMIND-MAgPIE,E,Max,NAM,1998,6.263556823000001
REMIND-MAgPIE,E,Max,NAM,1999,6.348399913
REMIND-MAgPIE,E,Max,NAM,2000,6.577232028999999
REMIND-MAgPIE,E,Max,NAM,2001,6.4668869749999995
REMIND-MAgPIE,E,Max,NAM,2002,6.510681980999999
REMIND-MAgPIE,E,Max,NAM,2003,6.5915726349999995
REMIND-MAgPIE,E,Max,NAM,2004,6.692344006000001
REMIND-MAgPIE,E,Max,NAM,2005,6.706946916000001
REMIND-MAgPIE,E,Max,NAM,2006,6.6212707239999995
REMIND-MAgPIE,E,Max,NAM,2007,6.723878014
REMIND-MAgPIE,E,Max,NAM,2008,6.491927122
REMIND-MAgPIE,E,Max,NAM,2009,6.024865392000001
REMIND-MAgPIE,E,Max,NAM,2010,6.235777348
REMIND-MAgPIE,E,Max,NAM,2011,6.1113700799999995
REMIND-MAgPIE,E,Max,NAM,2012,5.909867708
REMIND-MAgPIE,E,Max,NAM,2013,6.04969628
REMIND-MAgPIE,E,Max,NAM,2014,6.095034084000001
REMIND-MAgPIE,E,Max,NAM,2015,5.947153456000001
REMIND-MAgPIE,E,Max,NAM,2016,5.810621901999999
REMIND-MAgPIE,E,Max,NAM,2017,5.778814237
REMIND-MAgPIE,E,Max,NAM,2018,5.954863638
REMIND-MAgPIE,E,Max,NAM,2019,5.840732792
REMIND-MAgPIE,E,Max,NAM,2020,5.237473327999999
REMIND-MAgPIE,E,Max,NAM,2021,5.569386556
REMIND-MAgPIE,E,Max,NAM,2022,5.605247723
REMIND-MAgPIE,E,Max,NAM,2023,5.5761921102869705
REMIND-MAgPIE,E,Max,NAM,2024,5.54713649757394
REMIND-MAgPIE,E,Max,NAM,2025,5.518080884860911
REMIND-MAgPIE,E,Max,NAM,2026,5.489025272147883
REMIND-MAgPIE,E,Max,NAM,2027,5.459969659434853
REMIND-MAgPIE,E,Max,NAM,2028,5.430914046721823
REMIND-MAgPIE,E,Max,NAM,2029,5.401858434008793
REMIND-MAgPIE,E,Max,NAM,2030,5.372802821295764
REMIND-MAgPIE,E,Max,NAM,2031,5.065467211640383
REMIND-MAgPIE,E,Max,NAM,2032,4.758131601985004
REMIND-MAgPIE,E,Max,NAM,2033,4.450795992329623
REMIND-MAgPIE,E,Max,NAM,2034,4.143460382674243
REMIND-MAgPIE,E,Max,NAM,2035,3.836124773018863
REMIND-MAgPIE,E,Max,NAM,2036,3.5287891633634825
REMIND-MAgPIE,E,Max,NAM,2037,3.2214535537081024
REMIND-MAgPIE,E,Max,NAM,2038,2.914117944052722
REMIND-MAgPIE,E,Max,NAM,2039,2.6067823343973417
REMIND-MAgPIE,E,Max,NAM,2040,2.2994467247419617
REMIND-MAgPIE,E,Max,NAM,2041,1.9646510140838656
REMIND-MAgPIE,E,Max,NAM,2042,1.6298553034257695
REMIND-MAgPIE,E,Max,NAM,2043,1.2950595927676734
REMIND-MAgPIE,E,Max,NAM,2044,0.9602638821095772
REMIND-MAgPIE,E,Max,NAM,2045,0.6254681714514811
REMIND-MAgPIE,E,Max,NAM,2046,0.29067246079338505
REMIND-MAgPIE,E,Max,NAM,2047,-0.044123249864711056
REMIND-MAgPIE,E,Max,NAM,2048,-0.37891896052280716
REMIND-MAgPIE,E,Max,NAM,2049,-0.7137146711809033
REMIND-MAgPIE,E,Max,NAM,2050,-1.0485103818389994
REMIND-MAgPIE,E,Max,NAM,2051,-1.038977195847946
REMIND-MAgPIE,E,Max,NAM,2052,-1.0294440098568922
REMIND-MAgPIE,E,Max,NAM,2053,-1.0199108238658388
REMIND-MAgPIE,E,Max,NAM,2054,-1.010377637874785
REMIND-MAgPIE,E,Max,NAM,2055,-1.0008444518837316
REMIND-MAgPIE,E,Max,NAM,2056,-0.9913112658926779
REMIND-MAgPIE,E,Max,NAM,2057,-0.9817780799016242
REMIND-MAgPIE,E,Max,NAM,2058,-0.9722448939105707
REMIND-MAgPIE,E,Max,NAM,2059,-0.962711707919517
REMIND-MAgPIE,E,Max,NAM,2060,-0.9531785219284634
REMIND-MAgPIE,E,Max,NAM,2061,-0.9476073973463006
REMIND-MAgPIE,E,Max,NAM,2062,-0.9420362727641377
REMIND-MAgPIE,E,Max,NAM,2063,-0.9364651481819749
REMIND-MAgPIE,E,Max,NAM,2064,-0.930894023599812
REMIND-MAgPIE,E,Max,NAM,2065,-0.9253228990176492
REMIND-MAgPIE,E,Max,NAM,2066,-0.9197517744354864
REMIND-MAgPIE,E,Max,NAM,2067,-0.9141806498533235
REMIND-MAgPIE,E,Max,NAM,2068,-0.9086095252711607
REMIND-MAgPIE,E,Max,NAM,2069,-0.9030384006889978
REMIND-MAgPIE,E,Max,NAM,2070,-0.897467276106835
REMIND-MAgPIE,E,Max,NAM,2071,-0.8923333595978347
REMIND-MAgPIE,E,Max,NAM,2072,-0.8871994430888345
REMIND-MAgPIE,E,Max,NAM,2073,-0.8820655265798342
REMIND-MAgPIE,E,Max,NAM,2074,-0.8769316100708339
REMIND-MAgPIE,E,Max,NAM,2075,-0.8717976935618337
REMIND-MAgPIE,E,Max,NAM,2076,-0.8666637770528334
REMIND-MAgPIE,E,Max,NAM,2077,-0.8615298605438331
REMIND-MAgPIE,E,Max,NAM,2078,-0.8563959440348328
REMIND-MAgPIE,E,Max,NAM,2079,-0.8512620275258326
REMIND-MAgPIE,E,Max,NAM,2080,-0.8461281110168323
REMIND-MAgPIE,E,Max,NAM,2081,-0.8390401750354948
REMIND-MAgPIE,E,Max,NAM,2082,-0.8319522390541573
REMIND-MAgPIE,E,Max,NAM,2083,-0.8248643030728199
REMIND-MAgPIE,E,Max,NAM,2084,-0.8177763670914824
REMIND-MAgPIE,E,Max,NAM,2085,-0.8106884311101449
REMIND-MAgPIE,E,Max,NAM,2086,-0.8036004951288074
REMIND-MAgPIE,E,Max,NAM,2087,-0.7965125591474699
REMIND-MAgPIE,E,Max,NAM,2088,-0.7894246231661325
REMIND-MAgPIE,E,Max,NAM,2089,-0.782336687184795
REMIND-MAgPIE,E,Max,NAM,2090,-0.7752487512034575
REMIND-MAgPIE,E,Max,NAM,2091,-0.7692367104440825
REMIND-MAgPIE,E,Max,NAM,2092,-0.7632246696847075
REMIND-MAgPIE,E,Max,NAM,2093,-0.7572126289253325
REMIND-MAgPIE,E,Max,NAM,2094,-0.7512005881659575
REMIND-MAgPIE,E,Max,NAM,2095,-0.7451885474065825
REMIND-MAgPIE,E,Max,NAM,2096,-0.7391765066472074
REMIND-MAgPIE,E,Max,NAM,2097,-0.7331644658878324
REMIND-MAgPIE,E,Max,NAM,2098,-0.7271524251284573
REMIND-MAgPIE,E,Max,NAM,2099,-0.7211403843690823
REMIND-MAgPIE,E,Max,NAM,2100,-0.7151283436097073
REMIND-MAgPIE,E,Median,NAM,1990,5.579460302000001
REMIND-MAgPIE,E,Median,NAM,1991,5.513116320000001
REMIND-MAgPIE,E,Median,NAM,1992,5.638240338999999
REMIND-MAgPIE,E,Median,NAM,1993,5.737404979
REMIND-MAgPIE,E,Median,NAM,1994,5.843312287999999
REMIND-MAgPIE,E,Median,NAM,1995,5.917085393000001
REMIND-MAgPIE,E,Median,NAM,1996,6.1211794159999995
REMIND-MAgPIE,E,Median,NAM,1997,6.210719801000001
REMIND-MAgPIE,E,Median,NAM,1998,6.263556823000001
REMIND-MAgPIE,E,Median,NAM,1999,6.348399913
REMIND-MAgPIE,E,Median,NAM,2000,6.577232028999999
REMIND-MAgPIE,E,Median,NAM,2001,6.4668869749999995
REMIND-MAgPIE,E,Median,NAM,2002,6.510681980999999
REMIND-MAgPIE,E,Median,NAM,2003,6.5915726349999995
REMIND-MAgPIE,E,Median,NAM,2004,6.692344006000001
REMIND-MAgPIE,E,Median,NAM,2005,6.706946916000001
REMIND-MAgPIE,E,Median,NAM,2006,6.6212707239999995
REMIND-MAgPIE,E,Median,NAM,2007,6.723878014
REMIND-MAgPIE,E,Median,NAM,2008,6.491927122
REMIND-MAgPIE,E,Median,NAM,2009,6.024865392000001
REMIND-MAgPIE,E,Median,NAM,2010,6.235777348
REMIND-MAgPIE,E,Median,NAM,2011,6.1113700799999995
REMIND-MAgPIE,E,Median,NAM,2012,5.909867708
REMIND-MAgPIE,E,Median,NAM,2013,6.04969628
REMIND-MAgPIE,E,Median,NAM,2014,6.095034084000001
REMIND-MAgPIE,E,Median,NAM,2015,5.947153456000001
REMIND-MAgPIE,E,Median,NAM,2016,5.810621901999999
REMIND-MAgPIE,E,Median,NAM,2017,5.778814237
REMIND-MAgPIE,E,Median,NAM,2018,5.954863638
REMIND-MAgPIE,E,Median,NAM,2019,5.840732792
REMIND-MAgPIE,E,Median,NAM,2020,5.237473327999999
REMIND-MAgPIE,E,Median,NAM,2021,5.569386556
REMIND-MAgPIE,E,Median,NAM,2022,5.605247723
REMIND-MAgPIE,E,Median,NAM,2023,5.5578934997049965
REMIND-MAgPIE,E,Median,NAM,2024,5.510539276409991
REMIND-MAgPIE,E,Median,NAM,2025,5.463185053114987
REMIND-MAgPIE,E,Median,NAM,2026,5.415830829819983
REMIND-MAgPIE,E,Median,NAM,2027,5.368476606524978
REMIND-MAgPIE,E,Median,NAM,2028,5.321122383229975
REMIND-MAgPIE,E,Median,NAM,2029,5.27376815993497
REMIND-MAgPIE,E,Median,NAM,2030,5.226413936639966
REMIND-MAgPIE,E,Median,NAM,2031,4.902319601647301
REMIND-MAgPIE,E,Median,NAM,2032,4.578225266654638
REMIND-MAgPIE,E,Median,NAM,2033,4.254130931661974
REMIND-MAgPIE,E,Median,NAM,2034,3.93003659666931
REMIND-MAgPIE,E,Median,NAM,2035,3.605942261676646
REMIND-MAgPIE,E,Median,NAM,2036,3.281847926683982
REMIND-MAgPIE,E,Median,NAM,2037,2.957753591691318
REMIND-MAgPIE,E,Median,NAM,2038,2.633659256698654
REMIND-MAgPIE,E,Median,NAM,2039,2.30956492170599
REMIND-MAgPIE,E,Median,NAM,2040,1.9854705867133264
REMIND-MAgPIE,E,Median,NAM,2041,1.6694766583720946
REMIND-MAgPIE,E,Median,NAM,2042,1.353482730030863
REMIND-MAgPIE,E,Median,NAM,2043,1.0374888016896313
REMIND-MAgPIE,E,Median,NAM,2044,0.7214948733483995
REMIND-MAgPIE,E,Median,NAM,2045,0.4055009450071678
REMIND-MAgPIE,E,Median,NAM,2046,0.08950701666593608
REMIND-MAgPIE,E,Median,NAM,2047,-0.22648691167529567
REMIND-MAgPIE,E,Median,NAM,2048,-0.5424808400165273
REMIND-MAgPIE,E,Median,NAM,2049,-0.8584747683577592
REMIND-MAgPIE,E,Median,NAM,2050,-1.1744686966989908
REMIND-MAgPIE,E,Median,NAM,2051,-1.1622160114007618
REMIND-MAgPIE,E,Median,NAM,2052,-1.1499633261025328
REMIND-MAgPIE,E,Median,NAM,2053,-1.1377106408043038
REMIND-MAgPIE,E,Median,NAM,2054,-1.1254579555060749
REMIND-MAgPIE,E,Median,NAM,2055,-1.1132052702078459
REMIND-MAgPIE,E,Median,NAM,2056,-1.100952584909617
REMIND-MAgPIE,E,Median,NAM,2057,-1.088699899611388
REMIND-MAgPIE,E,Median,NAM,2058,-1.076447214313159
REMIND-MAgPIE,E,Median,NAM,2059,-1.06419452901493
REMIND-MAgPIE,E,Median,NAM,2060,-1.051941843716701
REMIND-MAgPIE,E,Median,NAM,2061,-1.0449050972850606
REMIND-MAgPIE,E,Median,NAM,2062,-1.0378683508534206
REMIND-MAgPIE,E,Median,NAM,2063,-1.0308316044217802
REMIND-MAgPIE,E,Median,NAM,2064,-1.02379485799014
REMIND-MAgPIE,E,Median,NAM,2065,-1.0167581115584996
REMIND-MAgPIE,E,Median,NAM,2066,-1.0097213651268595
REMIND-MAgPIE,E,Median,NAM,2067,-1.0026846186952192
REMIND-MAgPIE,E,Median,NAM,2068,-0.995647872263579
REMIND-MAgPIE,E,Median,NAM,2069,-0.9886111258319387
REMIND-MAgPIE,E,Median,NAM,2070,-0.9815743794002985
REMIND-MAgPIE,E,Median,NAM,2071,-0.9753094281377717
REMIND-MAgPIE,E,Median,NAM,2072,-0.9690444768752448
REMIND-MAgPIE,E,Median,NAM,2073,-0.9627795256127178
REMIND-MAgPIE,E,Median,NAM,2074,-0.956514574350191
REMIND-MAgPIE,E,Median,NAM,2075,-0.9502496230876643
REMIND-MAgPIE,E,Median,NAM,2076,-0.9439846718251373
REMIND-MAgPIE,E,Median,NAM,2077,-0.9377197205626104
REMIND-MAgPIE,E,Median,NAM,2078,-0.9314547693000836
REMIND-MAgPIE,E,Median,NAM,2079,-0.9251898180375568
REMIND-MAgPIE,E,Median,NAM,2080,-0.9189248667750299
REMIND-MAgPIE,E,Median,NAM,2081,-0.9101281421555143
REMIND-MAgPIE,E,Median,NAM,2082,-0.9013314175359987
REMIND-MAgPIE,E,Median,NAM,2083,-0.8925346929164831
REMIND-MAgPIE,E,Median,NAM,2084,-0.8837379682969675
REMIND-MAgPIE,E,Median,NAM,2085,-0.8749412436774519
REMIND-MAgPIE,E,Median,NAM,2086,-0.8661445190579362
REMIND-MAgPIE,E,Median,NAM,2087,-0.8573477944384206
REMIND-MAgPIE,E,Median,NAM,2088,-0.848551069818905
REMIND-MAgPIE,E,Median,NAM,2089,-0.8397543451993894
REMIND-MAgPIE,E,Median,NAM,2090,-0.8309576205798738
REMIND-MAgPIE,E,Median,NAM,2091,-0.822810707001113
REMIND-MAgPIE,E,Median,NAM,2092,-0.8146637934223523
REMIND-MAgPIE,E,Median,NAM,2093,-0.8065168798435915
REMIND-MAgPIE,E,Median,NAM,2094,-0.7983699662648308
REMIND-MAgPIE,E,Median,NAM,2095,-0.7902230526860701
REMIND-MAgPIE,E,Median,NAM,2096,-0.7820761391073092
REMIND-MAgPIE,E,Median,NAM,2097,-0.7739292255285485
REMIND-MAgPIE,E,Median,NAM,2098,-0.7657823119497877
REMIND-MAgPIE,E,Median,NAM,2099,-0.757635398371027
REMIND-MAgPIE,E,Median,NAM,2100,-0.7494884847922663
REMIND-MAgPIE,E,Min,NAM,1990,5.579460302000001
REMIND-MAgPIE,E,Min,NAM,1991,5.513116320000001
REMIND-MAgPIE,E,Min,NAM,1992,5.638240338999999
REMIND-MAgPIE,E,Min,NAM,1993,5.737404979
REMIND-MAgPIE,E,Min,NAM,1994,5.843312287999999
REMIND-MAgPIE,E,Min,NAM,1995,5.917085393000001
REMIND-MAgPIE,E,Min,NAM,1996,6.1211794159999995
REMIND-MAgPIE,E,Min,NAM,1997,6.210719801000001
REMIND-MAgPIE,E,Min,NAM,1998,6.263556823000001
REMIND-MAgPIE,E,Min,NAM,1999,6.348399913
REMIND-MAgPIE,E,Min,NAM,2000,6.577232028999999
REMIND-MAgPIE,E,Min,NAM,2001,6.4668869749999995
REMIND-MAgPIE,E,Min,NAM,2002,6.510681980999999
REMIND-MAgPIE,E,Min,NAM,2003,6.5915726349999995
REMIND-MAgPIE,E,Min,NAM,2004,6.692344006000001
REMIND-MAgPIE,E,Min,NAM,2005,6.706946916000001
REMIND-MAgPIE,E,Min,NAM,2006,6.6212707239999995
REMIND-MAgPIE,E,Min,NAM,2007,6.723878014
REMIND-MAgPIE,E,Min,NAM,2008,6.491927122
REMIND-MAgPIE,E,Min,NAM,2009,6.024865392000001
REMIND-MAgPIE,E,Min,NAM,2010,6.235777348
REMIND-MAgPIE,E,Min,NAM,2011,6.1113700799999995
REMIND-MAgPIE,E,Min,NAM,2012,5.909867708
