model,scen,r10,peakyearbin,netzeroyearbin,gtco2_cmltv,gtco2_orig_cmltv,gtco2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
TIAM-ECN 1.1,EN_NPi2020_1600f,R10LAM,peak: 2050,net-zero: 2070,118.57798821517012,129.98597423359553,8.978002693488406,5,2050,2070
TIAM-ECN 1.1,EN_NPi2020_1600f,R10NAM,peak: 2030,net-zero: 2090,200.59642318621266,222.49572091805655,1.1616536881162645,3,2030,2090
TIAM-ECN 1.1,EN_NPi2020_1600f,R10PAO,peak: 2020,net-zero: 2080,51.52048825184172,56.82509123892935,0.5578576349436363,62,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1600f,R10SAS,peak: 2050,net-zero: 2110,288.68276357325783,317.0433659246219,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2000,R10AFRMEA,peak: 2050,net-zero: 2110,253.41176037572745,245.42160378362018,0,42,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2000,R10EASPAS,peak: 2030,net-zero: 2090,573.9966029024321,571.9936816707474,1.0618157567037982,3,2030,2090
TIAM-ECN 1.1,EN_NPi2020_2000,R10EUR,peak: 2040,net-zero: 2080,157.04295606493267,173.70958348231366,10.020894952216144,2,2040,2080
TIAM-ECN 1.1,EN_NPi2020_2000,R10FSU,peak: 2040,net-zero: 2110,144.07249547870407,150.89240503228194,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2000,R10LAM,peak: 2050,net-zero: 2080,144.53927032905767,157.07881354939423,1.4665277748281773,13,2050,2080
TIAM-ECN 1.1,EN_NPi2020_2000,R10NAM,peak: 2030,net-zero: 2110,242.58672705435703,266.5064934459443,0,16,2030,2110
TIAM-ECN 1.1,EN_NPi2020_2000,R10PAO,peak: 2020,net-zero: 2110,62.763673079144326,68.46276518667737,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_2000,R10SAS,peak: 2050,net-zero: 2110,369.7182602030211,401.56837018459925,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2000f,R10AFRMEA,peak: 2050,net-zero: 2110,250.67606692171086,242.6927390480861,0,42,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2000f,R10EASPAS,peak: 2030,net-zero: 2090,575.6049726097915,573.6347352550298,1.8355707711711302,3,2030,2090
TIAM-ECN 1.1,EN_NPi2020_2000f,R10EUR,peak: 2040,net-zero: 2080,158.50337758544316,175.21374200964217,10.793380425308033,2,2040,2080
TIAM-ECN 1.1,EN_NPi2020_2000f,R10FSU,peak: 2040,net-zero: 2110,144.0846294454876,150.90937270173166,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2000f,R10LAM,peak: 2050,net-zero: 2080,146.28950938814762,158.83819387487003,2.6540225056091464,13,2050,2080
TIAM-ECN 1.1,EN_NPi2020_2000f,R10NAM,peak: 2030,net-zero: 2100,243.43576973141228,267.52708400383193,0.006180359686285897,2,2030,2100
TIAM-ECN 1.1,EN_NPi2020_2000f,R10PAO,peak: 2020,net-zero: 2110,62.9492510295272,68.6542039118509,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_2000f,R10SAS,peak: 2050,net-zero: 2110,370.100864342289,402.0436788410958,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10AFRMEA,peak: 2050,net-zero: 2110,323.54073152671026,315.72381464626164,0,42,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10EASPAS,peak: 2030,net-zero: 2110,714.2587117867582,717.8672313795322,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10EUR,peak: 2040,net-zero: 2110,200.2606416058443,218.06585926144433,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10FSU,peak: 2040,net-zero: 2110,182.473839950512,189.6957413633402,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10LAM,peak: 2050,net-zero: 2110,196.1954325874791,209.81943720652353,0,18,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10NAM,peak: 2030,net-zero: 2110,299.41384899626814,325.0204090381233,0,16,2030,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10PAO,peak: 2020,net-zero: 2110,74.370721699393755,80.34837394975445,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_2500,R10SAS,peak: 2050,net-zero: 2110,460.5403509384168,494.1729933027069,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10AFRMEA,peak: 2050,net-zero: 2110,323.5402197805386,315.7233226762924,0,42,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10EASPAS,peak: 2030,net-zero: 2110,714.2666779610113,717.8751934397818,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10EUR,peak: 2040,net-zero: 2110,200.25562134692493,218.06091616619477,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10FSU,peak: 2040,net-zero: 2110,182.47399217573502,189.69589173161035,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10LAM,peak: 2050,net-zero: 2110,196.19207912924622,209.81609098727634,0,18,2050,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10NAM,peak: 2030,net-zero: 2110,299.4171175648715,325.02365714549626,0,16,2030,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10PAO,peak: 2020,net-zero: 2110,74.36942231475605,80.34705032304588,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_2500f,R10SAS,peak: 2050,net-zero: 2110,460.55138862536415,494.18412510690786,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10AFRMEA,peak: 2070,net-zero: 2110,380.65019179402657,372.9648412066144,0,43,2070,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10EASPAS,peak: 2030,net-zero: 2110,864.5667624782319,869.2079435585672,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10EUR,peak: 2040,net-zero: 2110,247.01785404295651,265.2522613850211,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10FSU,peak: 2040,net-zero: 2110,209.33165382355392,216.7528630260216,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10LAM,peak: 2050,net-zero: 2110,243.48802822386153,257.48877185961896,0,18,2050,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10NAM,peak: 2030,net-zero: 2110,358.21649690409635,384.788378030922,0,16,2030,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10PAO,peak: 2020,net-zero: 2110,86.65655493831859,92.8780874154655,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_3000,R10SAS,peak: 2050,net-zero: 2110,554.8792987786318,590.8534539590808,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10AFRMEA,peak: 2070,net-zero: 2110,380.64632421734643,372.9610036727565,0,43,2070,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10EASPAS,peak: 2030,net-zero: 2110,864.5720569647891,869.2152248359249,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10EUR,peak: 2040,net-zero: 2110,247.0190965165214,265.24977423249095,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10FSU,peak: 2040,net-zero: 2110,209.33128419349805,216.7526656944892,0,24,2040,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10LAM,peak: 2050,net-zero: 2110,243.48673379026744,257.4874494255742,0,18,2050,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10NAM,peak: 2030,net-zero: 2110,358.2173491367315,384.7891899117405,0,16,2030,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10PAO,peak: 2020,net-zero: 2110,86.65691073415192,92.87854189222278,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_3000f,R10SAS,peak: 2050,net-zero: 2110,554.8810159929257,590.8551280746136,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_800,R10AFRMEA,peak: 2020,net-zero: 2110,108.4522650977695,97.3499619765951,0,161,2020,2110
TIAM-ECN 1.1,EN_NPi2020_800,R10EASPAS,peak: 2020,net-zero: 2070,250.96927511538317,230.78387195581,2.685707122,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_800,R10EUR,peak: 2020,net-zero: 2050,55.783998074089624,62.93183035299,27.1493893505,87,2020,2050
TIAM-ECN 1.1,EN_NPi2020_800,R10FSU,peak: 2020,net-zero: 2110,64.24762663613582,64.08936639405,0,195,2020,2110
TIAM-ECN 1.1,EN_NPi2020_800,R10LAM,peak: 2020,net-zero: 2050,28.880892740004075,32.2486558235721,5.732290366808171,113,2020,2050
TIAM-ECN 1.1,EN_NPi2020_800,R10NAM,peak: 2020,net-zero: 2110,110.03416616031521,115.08927515325,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_800,R10PAO,peak: 2020,net-zero: 2110,29.839930765105347,32.46559999868,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_800,R10SAS,peak: 2020,net-zero: 2110,149.52259027649885,161.3159745367,0,160,2020,2110
TIAM-ECN 1.1,EN_NPi2020_800f,R10AFRMEA,peak: 2020,net-zero: 2080,117.08897455123234,106.99411760505801,3.8438154396299997,11,2020,2080
TIAM-ECN 1.1,EN_NPi2020_800f,R10EASPAS,peak: 2020,net-zero: 2070,300.58237306523114,286.52176211296,45.081849808,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_800f,R10EUR,peak: 2020,net-zero: 2060,68.9852655280187,79.35041492551,52.7708906767,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_800f,R10FSU,peak: 2020,net-zero: 2070,70.10713731620116,71.4276437326,6.42406082,46,2020,2070
TIAM-ECN 1.1,EN_NPi2020_800f,R10LAM,peak: 2040,net-zero: 2060,58.87853440979662,65.780903307795,25.111935394350002,10,2040,2060
TIAM-ECN 1.1,EN_NPi2020_800f,R10NAM,peak: 2020,net-zero: 2070,125.16332884147539,136.54105352427,27.089360805,138,2020,2070
TIAM-ECN 1.1,EN_NPi2020_800f,R10PAO,peak: 2020,net-zero: 2070,35.13588934712321,39.1402408995,5.2853357465,74,2020,2070
TIAM-ECN 1.1,EN_NPi2020_800f,R10SAS,peak: 2040,net-zero: 2080,156.17592234596333,174.6191070604,19.696633212,8,2040,2080
TIAM-ECN 1.1,EN_NPi2020_900,R10AFRMEA,peak: 2020,net-zero: 2110,120.97072385593899,110.44546275714276,0,161,2020,2110
TIAM-ECN 1.1,EN_NPi2020_900,R10EASPAS,peak: 2020,net-zero: 2070,274.7004759609745,257.87814749167615,3.344738662241952,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_900,R10EUR,peak: 2020,net-zero: 2050,62.16160304377657,70.92521013400864,24.10759016109489,87,2020,2050
TIAM-ECN 1.1,EN_NPi2020_900,R10FSU,peak: 2020,net-zero: 2110,70.12203983364336,71.09790834176479,0,195,2020,2110
TIAM-ECN 1.1,EN_NPi2020_900,R10LAM,peak: 2020,net-zero: 2050,37.620848492894794,42.79164917725609,5.924360648321003,113,2020,2050
TIAM-ECN 1.1,EN_NPi2020_900,R10NAM,peak: 2020,net-zero: 2110,119.99831789155012,129.97635821260357,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_900,R10PAO,peak: 2020,net-zero: 2110,33.32761420003683,36.95658808489484,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_900,R10SAS,peak: 2040,net-zero: 2110,168.06434068863948,182.9570957939474,0,56,2040,2110
TIAM-ECN 1.1,EN_NPi2020_900f,R10AFRMEA,peak: 2030,net-zero: 2080,125.97958456478108,116.18984895143501,2.088333438113087,27,2030,2080
TIAM-ECN 1.1,EN_NPi2020_900f,R10EASPAS,peak: 2020,net-zero: 2070,317.6237528949333,305.2521456313647,43.61751258185582,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_900f,R10EUR,peak: 2020,net-zero: 2060,78.39605853742172,90.53826858808814,50.41972677892616,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_900f,R10FSU,peak: 2020,net-zero: 2080,74.3378523003514,76.76983386590038,2.789794637152527,38,2020,2080
TIAM-ECN 1.1,EN_NPi2020_900f,R10LAM,peak: 2040,net-zero: 2070,65.86018592814861,73.5974944739074,21.268255826344426,32,2040,2070
TIAM-ECN 1.1,EN_NPi2020_900f,R10NAM,peak: 2020,net-zero: 2070,134.16267620791436,147.17118985897324,25.308618719653364,138,2020,2070
TIAM-ECN 1.1,EN_NPi2020_900f,R10PAO,peak: 2020,net-zero: 2070,37.10810064191009,41.31919781889276,4.938571323210162,74,2020,2070
TIAM-ECN 1.1,EN_NPi2020_900f,R10SAS,peak: 2040,net-zero: 2080,170.41607850165815,191.09843648436018,15.155997907463819,8,2040,2080
TIAM-ECN 1.1,EN_NPi2100,R10AFRMEA,peak: 2100,net-zero: 2110,454.3625240567549,447.78702342868735,0,69,2100,2110
TIAM-ECN 1.1,EN_NPi2100,R10EASPAS,peak: 2030,net-zero: 2110,1097.4465184010242,1104.6382418912174,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2100,R10EUR,peak: 2040,net-zero: 2110,323.77918736230504,342.2465392420622,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2100,R10FSU,peak: 2100,net-zero: 2110,252.60853352388273,260.2052883110055,0,14,2100,2110
TIAM-ECN 1.1,EN_NPi2100,R10LAM,peak: 2100,net-zero: 2110,335.946037256767,350.593493652761,0,29,2100,2110
TIAM-ECN 1.1,EN_NPi2100,R10NAM,peak: 2100,net-zero: 2110,432.5580045726326,460.2607381376133,0,22,2100,2110
TIAM-ECN 1.1,EN_NPi2100,R10PAO,peak: 2040,net-zero: 2110,105.77790582223125,112.25277396407732,0,11,2040,2110
TIAM-ECN 1.1,EN_NPi2100,R10SAS,peak: 2050,net-zero: 2110,690.7110935539412,737.4202334318155,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10AFRMEA,peak: 2100,net-zero: 2110,445.6946773856885,437.1163329573682,0,69,2100,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10EASPAS,peak: 2030,net-zero: 2110,1082.9691922203144,1088.0001670091344,0,74,2030,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10EUR,peak: 2040,net-zero: 2110,316.7613121795325,333.80426892631584,0,35,2040,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10FSU,peak: 2050,net-zero: 2110,244.02715646310995,251.0442023834704,0,40,2050,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10LAM,peak: 2100,net-zero: 2110,334.3705440084082,348.4333603239022,0,29,2100,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10NAM,peak: 2100,net-zero: 2110,421.1004488199192,447.52087171860603,0,22,2100,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10PAO,peak: 2020,net-zero: 2110,104.94177354577401,111.15515550376269,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2100_COV,R10SAS,peak: 2050,net-zero: 2110,653.6915571277611,687.800382855701,0,37,2050,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10AFRMEA,peak: 2090,net-zero: 2110,719.5478668046618,719.7587952028371,0,20,2090,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10EASPAS,peak: 2070,net-zero: 2110,1970.00155611157,2023.3022671789072,0,14,2070,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10EUR,peak: 2090,net-zero: 2110,310.8732607901625,312.0787173623684,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10FSU,peak: 2090,net-zero: 2110,399.6864494413254,415.8255652374665,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10LAM,peak: 2090,net-zero: 2110,315.5417447503018,322.8790672582393,0,22,2090,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10NAM,peak: 2070,net-zero: 2110,540.955595081054,542.248886235277,0,5,2070,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10PAO,peak: 2100,net-zero: 2110,312.1458164531205,342.1311859734913,0,10,2100,2110
WITCH 4.6,DISCRATE_Ref_dr2p,R10SAS,peak: 2090,net-zero: 2110,537.7121080203063,533.5920975737756,0,26,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10AFRMEA,peak: 2090,net-zero: 2110,734.9942671366337,735.333315655221,0,20,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10EASPAS,peak: 2080,net-zero: 2110,2018.9704184428042,2072.6603028917716,0,7,2080,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10EUR,peak: 2090,net-zero: 2110,318.42910720820817,319.9966241168767,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10FSU,peak: 2090,net-zero: 2110,408.28642961784016,424.50846228839276,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10LAM,peak: 2090,net-zero: 2110,315.94367721963033,323.411722262032,0,22,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10NAM,peak: 2080,net-zero: 2110,556.5349779829419,557.9317159975474,0,4,2080,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10PAO,peak: 2090,net-zero: 2110,322.93526669817464,353.21909330763197,0,3,2090,2110
WITCH 4.6,DISCRATE_Ref_dr3p,R10SAS,peak: 2090,net-zero: 2110,548.8350925555213,544.5547245351546,0,26,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10AFRMEA,peak: 2090,net-zero: 2110,743.219195681191,743.461720153975,0,20,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10EASPAS,peak: 2080,net-zero: 2110,2063.6025734488844,2118.5947000367933,0,7,2080,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10EUR,peak: 2090,net-zero: 2110,322.8205197026334,324.7011944678204,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10FSU,peak: 2090,net-zero: 2110,410.97024382036085,427.1370949780852,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10LAM,peak: 2090,net-zero: 2110,318.4801194677085,325.96903197552206,0,22,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10NAM,peak: 2080,net-zero: 2110,569.6751952594278,570.8554013732397,0,4,2080,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10PAO,peak: 2090,net-zero: 2110,333.9041774656233,364.31814236422343,0,3,2090,2110
WITCH 4.6,DISCRATE_Ref_dr4p,R10SAS,peak: 2090,net-zero: 2110,557.754160976325,553.4364672657615,0,26,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10AFRMEA,peak: 2090,net-zero: 2110,753.2049053602999,753.5230673287875,0,20,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10EASPAS,peak: 2090,net-zero: 2110,2092.6183424941323,2148.172534646656,0,2,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10EUR,peak: 2080,net-zero: 2110,328.47774707890454,330.6936887097067,0,4,2080,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10FSU,peak: 2090,net-zero: 2110,412.2065181536018,428.4696688433772,0,5,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10LAM,peak: 2090,net-zero: 2110,320.921088401037,328.41300994217727,0,22,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10NAM,peak: 2090,net-zero: 2110,580.8734761744947,582.1143204438947,0,3,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10PAO,peak: 2090,net-zero: 2110,341.9960362673783,372.20797081896995,0,3,2090,2110
WITCH 4.6,DISCRATE_Ref_dr5p,R10SAS,peak: 2090,net-zero: 2110,565.0360627858074,560.6968790657752,0,26,2090,2110
WITCH 5.0,CO_2Deg2020,R10AFRMEA,peak: 2020,net-zero: 2110,165.59427402600647,165.36369269023706,0,161,2020,2110
WITCH 5.0,CO_2Deg2020,R10EASPAS,peak: 2020,net-zero: 2110,348.581050151931,309.4221469735435,0,315,2020,2110
WITCH 5.0,CO_2Deg2020,R10EUR,peak: 2020,net-zero: 2090,77.83245733063313,71.21554982992954,1.5073954060862313,25,2020,2090
WITCH 5.0,CO_2Deg2020,R10FSU,peak: 2020,net-zero: 2090,65.98982880731863,70.47470561695908,0.6178398546511892,9,2020,2090
WITCH 5.0,CO_2Deg2020,R10LAM,peak: 2020,net-zero: 2060,35.52853633214718,37.11053861242253,55.02422196416802,86,2020,2060
WITCH 5.0,CO_2Deg2020,R10NAM,peak: 2020,net-zero: 2060,75.437689709202,70.96456882111531,158.84071855252165,109,2020,2060
WITCH 5.0,CO_2Deg2020,R10PAO,peak: 2020,net-zero: 2060,29.93496527857198,35.970464968756055,7.884405835448108,134,2020,2060
WITCH 5.0,CO_2Deg2020,R10SAS,peak: 2020,net-zero: 2110,105.39606938445266,94.5486514685375,0,160,2020,2110
WITCH 5.0,CO_2Deg2030,R10AFRMEA,peak: 2030,net-zero: 2090,131.6816378428168,134.36003605170583,2.81936563576674,18,2030,2090
WITCH 5.0,CO_2Deg2030,R10EASPAS,peak: 2020,net-zero: 2090,329.17805666931497,311.47444884506524,4.24328636179482,64,2020,2090
WITCH 5.0,CO_2Deg2030,R10EUR,peak: 2020,net-zero: 2060,67.07292415280952,63.07634927049888,9.483307991634074,91,2020,2060
WITCH 5.0,CO_2Deg2030,R10FSU,peak: 2030,net-zero: 2080,63.52598626456356,74.85421302421491,2.5101916779902442,17,2030,2080
WITCH 5.0,CO_2Deg2030,R10LAM,peak: 2020,net-zero: 2050,34.466379748973864,38.18363729745584,39.15201673860427,113,2020,2050
WITCH 5.0,CO_2Deg2030,R10NAM,peak: 2020,net-zero: 2060,85.39785833311595,82.79052067056645,136.95380227038615,109,2020,2060
WITCH 5.0,CO_2Deg2030,R10PAO,peak: 2020,net-zero: 2050,30.528157814135398,40.11896999500501,15.668767932727203,129,2020,2050
WITCH 5.0,CO_2Deg2030,R10SAS,peak: 2030,net-zero: 2110,83.13975933181356,75.32606761761309,0,224,2030,2110
WITCH 5.0,CO_BAU,R10AFRMEA,peak: 2080,net-zero: 2110,684.672500109818,692.4685921112222,0,29,2080,2110
WITCH 5.0,CO_BAU,R10EASPAS,peak: 2030,net-zero: 2110,1096.443560303243,1093.8084434117925,0,74,2030,2110
WITCH 5.0,CO_BAU,R10EUR,peak: 2020,net-zero: 2110,277.06397809611286,277.29822944690324,0,302,2020,2110
WITCH 5.0,CO_BAU,R10FSU,peak: 2060,net-zero: 2110,296.91435019285007,310.73474391829996,0,18,2060,2110
WITCH 5.0,CO_BAU,R10LAM,peak: 2100,net-zero: 2110,243.120191085754,250.316889096532,0,29,2100,2110
WITCH 5.0,CO_BAU,R10NAM,peak: 2100,net-zero: 2110,491.40805760309365,496.30039015023715,0,22,2100,2110
WITCH 5.0,CO_BAU,R10PAO,peak: 2100,net-zero: 2110,172.65801947515467,185.51305171676046,0,10,2100,2110
WITCH 5.0,CO_BAU,R10SAS,peak: 2070,net-zero: 2110,316.9714708495747,306.237553265326,0,29,2070,2110
WITCH 5.0,CO_Bridge,R10AFRMEA,peak: 2030,net-zero: 2110,151.8802886650407,155.60432049573296,0,142,2030,2110
WITCH 5.0,CO_Bridge,R10EASPAS,peak: 2020,net-zero: 2110,409.5554035312903,387.5732560439702,0,315,2020,2110
WITCH 5.0,CO_Bridge,R10EUR,peak: 2020,net-zero: 2060,56.98610033016175,51.55131530543346,17.60023827847277,91,2020,2060
WITCH 5.0,CO_Bridge,R10FSU,peak: 2020,net-zero: 2060,52.1469466145289,61.53590730642313,7.087585308731596,82,2020,2060
WITCH 5.0,CO_Bridge,R10LAM,peak: 2020,net-zero: 2070,46.8562339956819,47.76950447059235,5.198952298693368,41,2020,2070
WITCH 5.0,CO_Bridge,R10NAM,peak: 2020,net-zero: 2060,91.99790295041635,88.2453137494349,79.98177460000662,109,2020,2060
WITCH 5.0,CO_Bridge,R10PAO,peak: 2020,net-zero: 2070,37.63206366916991,47.44334257132653,4.232942511976364,74,2020,2070
WITCH 5.0,CO_Bridge,R10SAS,peak: 2020,net-zero: 2110,84.67746315658142,76.30971687409986,0,160,2020,2110
WITCH 5.0,CO_CurPol,R10AFRMEA,peak: 2080,net-zero: 2110,683.2232541008766,691.6083708229197,0,29,2080,2110
WITCH 5.0,CO_CurPol,R10EASPAS,peak: 2030,net-zero: 2110,1051.605437981358,1021.8938795524284,0,74,2030,2110
WITCH 5.0,CO_CurPol,R10EUR,peak: 2020,net-zero: 2110,212.6679268584249,207.73602272411586,0,302,2020,2110
WITCH 5.0,CO_CurPol,R10FSU,peak: 2060,net-zero: 2110,296.57134581547194,310.7918327856999,0,18,2060,2110
WITCH 5.0,CO_CurPol,R10LAM,peak: 2100,net-zero: 2110,228.58120378969383,234.15581163574396,0,29,2100,2110
WITCH 5.0,CO_CurPol,R10NAM,peak: 2100,net-zero: 2110,482.0903300709183,485.6165306304956,0,22,2100,2110
WITCH 5.0,CO_CurPol,R10PAO,peak: 2100,net-zero: 2110,172.50965332823645,185.48071476136104,0,10,2100,2110
WITCH 5.0,CO_CurPol,R10SAS,peak: 2070,net-zero: 2110,316.7297242662489,306.05277775637967,0,29,2070,2110
WITCH 5.0,CO_GPP,R10AFRMEA,peak: 2060,net-zero: 2110,392.0402370061498,395.44403690194935,0,30,2060,2110
WITCH 5.0,CO_GPP,R10EASPAS,peak: 2020,net-zero: 2110,690.4843864583419,668.4497876313525,0,315,2020,2110
WITCH 5.0,CO_GPP,R10EUR,peak: 2020,net-zero: 2110,152.89380160267913,146.42261896640338,0,302,2020,2110
WITCH 5.0,CO_GPP,R10FSU,peak: 2030,net-zero: 2110,171.2727177264417,181.74306813131412,0,82,2030,2110
WITCH 5.0,CO_GPP,R10LAM,peak: 2030,net-zero: 2090,97.31217545673964,98.38717715795768,0.5017565955843212,2,2030,2090
WITCH 5.0,CO_GPP,R10NAM,peak: 2020,net-zero: 2110,232.3050213143431,228.42677789146308,0,262,2020,2110
WITCH 5.0,CO_GPP,R10PAO,peak: 2020,net-zero: 2110,95.86195484749638,106.06681920627781,0,249,2020,2110
WITCH 5.0,CO_GPP,R10SAS,peak: 2020,net-zero: 2110,208.46918553230154,199.1911588332622,0,160,2020,2110
WITCH 5.0,CO_NDC_2050convergence,R10AFRMEA,peak: 2080,net-zero: 2110,439.63378492076345,442.91149869676804,0,29,2080,2110
WITCH 5.0,CO_NDC_2050convergence,R10EASPAS,peak: 2020,net-zero: 2110,796.7074619366534,775.5685303978304,0,315,2020,2110
WITCH 5.0,CO_NDC_2050convergence,R10EUR,peak: 2020,net-zero: 2110,183.5629665527634,178.7827994419857,0,302,2020,2110
WITCH 5.0,CO_NDC_2050convergence,R10FSU,peak: 2030,net-zero: 2110,213.3686585653543,227.25345865817854,0,82,2030,2110
WITCH 5.0,CO_NDC_2050convergence,R10LAM,peak: 2060,net-zero: 2110,140.49517945219296,144.6685953464942,0,13,2060,2110
WITCH 5.0,CO_NDC_2050convergence,R10NAM,peak: 2020,net-zero: 2110,258.47491897368803,255.365918268119,0,262,2020,2110
WITCH 5.0,CO_NDC_2050convergence,R10PAO,peak: 2040,net-zero: 2110,107.41562942938258,118.55207385404168,0,11,2040,2110
WITCH 5.0,CO_NDC_2050convergence,R10SAS,peak: 2030,net-zero: 2110,239.41902211593217,229.47063583948648,0,224,2030,2110
WITCH 5.0,CO_NDCplus,R10AFRMEA,peak: 2070,net-zero: 2110,562.9126126539014,566.2174164288366,0,43,2070,2110
WITCH 5.0,CO_NDCplus,R10EASPAS,peak: 2020,net-zero: 2110,971.3089912208503,949.4387890434243,0,315,2020,2110
WITCH 5.0,CO_NDCplus,R10EUR,peak: 2020,net-zero: 2110,189.99706261817477,185.2164057485222,0,302,2020,2110
