model,scen,r10,peakyearbin,pkyearbin,netzeroyearbin,nzyearbin,category,ppp_pf,rcb2100_gtco2_cmltv,gtco2_cdr_cmltv
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-56.97842137482776,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-69.84699836932836,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-74.46316102917689,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-54.86186578867279,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-66.14593144306806,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-72.55865480521484,1.21698355
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-40.58608572189661,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-58.911636642913486,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-46.65940962563014,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-59.52798662013075,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-64.14414927997926,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-44.54285403947517,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-55.82691969387045,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-62.239643056017215,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-58.211117070766036,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-71.07969406526664,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-75.69585672511516,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-56.09456148461106,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-67.37862713900634,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-73.79135050115312,1.3498153669457902
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-40.818133089060396,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-59.143684010077266,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-46.89145699279392,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-59.76003398729453,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-64.37619664714305,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-44.774901406638946,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-56.05896706103423,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-62.471690423180995,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-58.443164437929816,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-71.31174143243041,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-75.92790409227894,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-56.32660885177484,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-67.61067450617011,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-74.02339786831689,0.9519813600860841
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-41.57732953647661,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-59.90288045749349,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-47.65065344021014,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-60.51923043471075,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-65.13539309455926,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-45.534097854055176,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-56.81816350845045,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-63.23088687059722,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-59.20236088534604,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-72.07093787984664,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-76.68710053969517,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-57.085805299191065,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-68.36987095358634,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-74.78259431573312,0.8778255787711168
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-43.171180013817306,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-61.49673093483418,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-49.24450391755084,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-62.113080912051444,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-66.72924357189996,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-47.12794833139587,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-58.41201398579115,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-64.82473734793791,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-60.796211362686734,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-73.66478835718733,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-78.28095101703585,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-58.67965577653176,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-69.96372143092704,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-76.37644479307382,0.83472625
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-35.93107171931485,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-54.25662264033172,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-42.004395623048374,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-54.87297261754898,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-59.489135277397494,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-39.88784003689341,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-51.171905691288686,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-57.58462905343545,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-53.55610306818427,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-66.42468006268487,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-71.0408427225334,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-51.4395474820293,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-62.723613136424575,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-69.13633649857135,0.7486546900000001
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-37.976750829776115,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-56.302301750792985,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-44.05007473350964,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-56.918651728010246,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.53481438785876,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-41.93351914735467,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-53.21758480174995,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.630308163896714,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.601782178645536,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.47035917314614,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-73.08652183299466,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.48522659249056,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.76929224688584,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-71.18201560903262,0.8571058992608896
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-42.55189311990249,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-60.877444040919364,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-48.62521702363602,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-61.493794018136626,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-66.10995667798514,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-46.50866143748105,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-57.79272709187633,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-64.2054504540231,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-60.176924468771915,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-73.04550146327252,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-77.66166412312103,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-58.06036888261694,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-69.34443453701222,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-75.757157899159,4.212694815945449
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-36.47555310174077,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-54.80110402275765,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-42.5488770054743,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-55.41745399997491,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-60.03361665982342,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-40.43232141931934,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-51.716387073714614,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-58.12911043586138,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-54.1005844506102,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-66.9691614451108,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-71.58532410495931,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-51.984028864455226,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-63.2680945188505,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-69.68081788099728,2.9703280985183342
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-36.506216332591585,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-54.83176725360846,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-42.579540236325116,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-55.448117230825716,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-60.06427989067423,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-40.46298465017014,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-51.74705030456542,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-58.159773666712184,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-54.131247681461005,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-66.9998246759616,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-71.61598733581013,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-52.01469209530603,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-63.29875774970131,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-69.71148111184809,3.853969123763065
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-36.495203958280285,4.143719688250806
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-54.82075487929716,4.143719688250806
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-42.568527862013816,4.143719688250806
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-55.437104856514424,4.143719688250806
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-60.053267516362936,4.143719688250806
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-40.45197227585885,4.143719688250806
