Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2050,2060,2070,2080,2090,2100
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.916354865,8.364185571,10.0783663,45.15173662,53.08592804,61.1660134,60.59629545,62.35900076,65.50542113
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1642.603854,1574.716951,1485.765329,1354.203393,1282.306029,1238.323623,1146.728885,1027.138546,971.7374073
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,29.63259346,29.19748427,22.8875329,17.5355971,17.24036145,15.53307292,12.13372771,9.083404605,7.715140486
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,15.8686,13.14676,12.4663,-0.736633333,-3.96687166,-5.166175872,-6.488884114,-6.94404101,-8.454380033,-17.15789155,-15.07490174
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2295.16352,3418.95294,4308.713494,5448.480811,6444.523217,7460.113877,8777.805737,9493.118545,9879.244111
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,70.08924366,49.0712795,46.08290921,39.7781909,49.17743123,60.43391892,64.2959697,67.2776886,71.11016051
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,227.7527361,292.4134698,358.9836007,438.1519689,428.7001267,408.7662956,357.0119762,301.3207829,269.0890007
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CH4,Mt CH4/yr,29.74687533,30.57792476,30.37469959,26.82386866,20.37616913,13.55192268,13.68011368,13.40134016,11.40026137,9.224320211,8.345698048
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,221.2411667,214.5528733,212.8808,45.2978136,-123.0256823,-201.7004784,-276.842914,-354.196912,-452.5942824,-449.1988941,-365.2266704
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5961.410698,5837.487004,5833.975994,6296.953989,5627.650732,5054.063369,4923.399348,4668.861644,4828.444819,5265.581319,5944.979432
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|F-Gases,Mt CO2-equiv/yr,218.5325912,220.9213774,224.4890529,168.6998849,129.7674571,188.4188521,193.0632276,195.733823,173.5263206,163.7656771,157.4628271
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1203.584642,1210.428167,1122.400877,967.9882458,884.97038,864.1598437,788.0526589,708.8935886,708.5775741
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,8.053473151,7.930153651,6.961170473,6.188109385,6.249575076,5.998970105,5.091298558,4.277580551,4.048683569
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,114.0241667,125.0555533,127.8134,50.07126667,-42.45046667,-80.19805875,-113.6094727,-160.085937,-205.6359504,-224.1917327,-241.3098632
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1632.744811,1564.58591,1288.149335,1116.745366,1129.425356,1138.935813,1199.211921,1175.284979,1272.750369
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,15.15444212,8.620607845,7.442521638,22.62886646,23.05317158,23.18170931,20.54706203,19.34740598,18.59274987
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,289.2695599,286.8920801,275.6453348,263.9941808,251.2964413,238.4109909,207.5437974,178.9452729,167.8110229
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.45203908,22.46083212,18.9911726,17.0210612,14.03629832,13.01015456,10.73542146,9.096302601,7.895983699
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,58.07486667,41.99286667,37.97236667,-48.78759298,-120.6085966,-187.3865649,-252.8092865,-321.6612951,-388.6477142,-415.0750089,-421.9436847
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2514.045463,2344.605692,2235.453019,2368.706924,2556.243744,2804.90853,3064.878501,3365.777974,3973.372217
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.1840619,37.72772391,30.72027617,23.80053114,25.33187962,26.96642694,24.85424574,24.34469759,24.40941173
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|N2O,kt N2O/yr,498.2890601,519.8793456,526.6234404,511.8118479,478.4479953,438.4805879,433.4318679,427.1775944,390.4592839,353.5704783,341.1136522
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CH4,Mt CH4/yr,33.03995247,35.43352119,35.59866493,33.81449976,29.53367635,25.99019841,23.90817872,21.25837172,16.51966647,11.79521152,9.233745771
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,1335.7344,1265.773227,1248.282933,772.5978333,544.7550201,406.3811045,314.9072523,156.190778,-118.1719012,-400.3768089,-592.4999927
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1943.358486,2443.005127,2720.871385,3079.241836,3405.794934,3920.870232,4616.366129,5339.370862,5860.860956
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,30.1900157,25.33031628,29.09357072,55.70231451,64.9815841,73.85005791,71.68716092,72.65507632,75.04259168
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,665.3686434,778.7661621,866.2008581,878.4334238,850.6463479,827.5010782,751.3329109,662.5643855,620.1018786
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.94188931,44.84100181,32.50960951,25.62005944,24.31638343,24.60824168,25.47895868,24.50991703,23.74781511
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1566.0931,1523.76686,1513.1853,663.3458333,42.95805163,-311.7406093,-426.0911564,-555.4869718,-869.3052164,-880.1248758,-827.2931382
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1585.772596,1547.272739,1146.238104,737.0135075,560.8855337,498.9524616,849.9493752,1445.399524,2325.602598
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,40.81142903,33.94334291,30.68739712,23.61264353,32.52813034,47.10155514,70.81494934,101.0589258,137.8526709
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1180.746267,1086.931035,914.0549816,782.5012814,738.5176239,757.1139002,802.2405399,826.3371546,825.8039378
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,72.15392476,47.87432175,31.53953517,23.34257101,18.17429698,16.1071153,15.45247989,14.26329009,12.63704823
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,142.2736333,119.7605933,114.1323333,-177.0420667,-367.2173757,-538.5038491,-647.4944826,-686.2502858,-688.9224072,-682.5642127,-657.1764991
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13178.75697,10921.80009,6898.845988,3548.214753,1975.167535,1416.112036,1596.497806,1811.851056,2079.57952
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,850.8841139,886.9962513,753.225843,630.4847939,612.6523162,591.1343038,570.1430453,535.9936998,500.3932659
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1581.938474,1595.761236,1428.732233,1250.105366,1043.862403,955.0915015,885.9512083,835.3548028,775.3636965
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,27.88230249,26.11415938,17.92665292,10.65522563,9.818465043,9.797568611,10.37088721,10.48234,10.38798271
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,73.7,68.07152,66.6644,-13.06578764,-160.7415676,-233.8653375,-308.3307738,-356.8254424,-402.4382682,-411.4262291,-404.8208231
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4017.606533,4609.631605,2852.9527,1546.520829,895.4808041,681.9717064,843.6757403,1011.196951,1274.448705
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,46.28396346,21.1198004,15.28598395,33.04889733,33.00029883,34.91212865,37.41774936,39.61137147,41.30533783
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1215.728862,1226.701156,1040.796871,876.6161983,784.6688155,768.4930622,756.6257796,744.3658117,708.3294574
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,47.65691389,52.50121645,43.30144197,35.96428174,31.61569589,30.12081175,29.14307735,27.30430607,24.88238994
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,47.32163333,42.74123333,41.59613333,16.6122,-30.89684778,-73.309671,-127.1232414,-142.8881087,-158.8735715,-202.2113281,-220.8748835
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3106.417324,3515.024052,3036.775304,2011.833149,1407.981007,1278.523808,1794.329477,2441.133926,3230.918746
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,62.91613989,41.63720169,37.42545413,30.33111429,40.30097123,53.8596587,70.18632096,86.78664088,99.08624048
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1289.286164,1533.274172,1593.984152,1639.855269,1666.184225,1603.702089,1265.358914,1195.441749,1090.253524
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,51.2942257,47.56468496,34.43056155,25.03556033,19.07663904,17.36478113,16.93415041,16.18396872,15.26293372
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,-56.89156667,-103.8526872,-110.6636474,1101.040718,-114.5626983,-697.7052173,-1081.973153,-1304.804778,-1607.572779,-1763.814343,-1842.319476
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1819.851738,2362.220581,1814.631525,959.5712123,487.58969,225.3828074,74.62456265,161.3209144,531.5303399
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.916354865,8.364185571,9.073427873,37.96400282,43.40613172,50.23524004,57.17191378,62.26564899,66.74837929
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1642.603854,1574.716951,1364.448413,1170.047503,1031.847752,1008.562998,1022.298651,1025.037006,995.0651303
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,29.63259346,29.19748427,19.32744576,12.8224982,11.05196136,10.28341153,9.891164529,9.047877219,8.301897231
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,15.8686,13.14676,12.4663,-0.736633333,-4.9383361,-6.795532412,-9.478883196,-9.982353758,-9.618310688,-17.17412957,-13.95739555
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2295.16352,3418.95294,3088.266591,2188.424996,1420.742055,1139.193765,1404.455765,1674.22706,2009.376814
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,70.08924366,49.0712795,41.48787021,33.44587528,40.21031819,49.63397571,60.66251425,67.17697352,72.45946798
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,227.7527361,292.4134698,329.6715806,378.5684043,344.9669983,332.9231171,318.2730168,300.7042763,275.5488052
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CH4,Mt CH4/yr,29.74687533,30.57792476,30.37469959,26.82386866,17.20671709,9.909528778,8.769658816,8.872133451,9.293257897,9.18824167,8.980410357
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,221.2411667,214.5528733,212.8808,45.2978136,-147.5701544,-233.8037209,-373.6769105,-478.1709679,-482.0965795,-449.1738309,-366.0515622
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5961.410698,5837.487004,5833.975994,6296.953989,4033.613692,2030.004141,1085.399225,712.9566869,772.5549373,928.6493886,1209.171845
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|F-Gases,Mt CO2-equiv/yr,218.5325912,220.9213774,224.4890529,168.6998849,116.8280282,158.4243347,157.8596852,160.7548871,163.7201048,163.520519,160.4506669
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1203.584642,1210.428167,1030.75369,836.3531185,712.1191635,703.8221887,702.5419703,707.4431821,725.5878294
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,8.053473151,7.930153651,5.878381271,4.524911299,4.006300127,3.971517976,4.150321558,4.260849902,4.356596614
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,114.0241667,125.0555533,127.8134,50.07126667,-62.20572763,-106.980766,-136.8839982,-166.1649308,-206.2247725,-224.1919808,-237.3180373
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1632.744811,1564.58591,923.2798979,448.5495237,248.9900413,173.9207469,191.8748429,207.2758185,258.86951
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,15.15444212,8.620607845,6.700409698,19.02656275,18.84960929,19.03898369,19.38591873,19.31844281,18.94554525
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,289.2695599,286.8920801,253.1381183,228.0940469,202.2135606,194.175819,185.0234584,178.5791483,171.839528
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.45203908,22.46083212,16.03715262,12.44625577,8.997991551,8.613155562,8.751294118,9.060724768,8.496494047
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,58.07486667,41.99286667,37.97236667,-48.78759298,-120.6348953,-192.7918965,-272.2703454,-337.3233825,-390.1466967,-415.0429113,-426.5705784
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2514.045463,2344.605692,1602.258977,951.4096902,563.542541,428.3224574,490.3829509,593.5959333,808.1591989
NDC case - unconditional,Median|Harmonized|KyotoFromPrice_prescribed_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.1840619,37.72772391,27.65708269,20.01170938,20.71281305,22.14734711,23.44969744,24.30825344,24.87257763
